timestamp,ecg_measurement
10967232,1.8035190582
10971148,1.8035190582
10975056,1.8084066390
10978968,1.8279570579
10982880,1.8377322196
10986796,1.8328446388
10990720,1.8328446388
10994632,1.8426198005
10998540,1.8572825431
11002460,1.8768328666
11006380,1.8817204475
11010304,1.8866080284
11014204,1.9012707710
11018112,1.9208210945
11022032,1.9305962562
11025948,1.9305962562
11029872,1.9305962562
11033792,1.9550342559
11037708,1.9599218368
11041616,1.9696969985
11045528,1.9648094177
11049448,1.9550342559
11053368,1.9452590942
11057280,1.9354838371
11061200,1.9208210945
11065108,1.8963831901
11069032,1.8572825431
11072956,1.8230694770
11076872,1.8084066390
11080764,1.7986314296
11084676,1.7888562679
11088592,1.7790811061
11092492,1.7741935253
11096420,1.7790811061
11100340,1.7986314296
11104252,1.8035190582
11108164,1.8035190582
11112076,1.7888562679
11115996,1.7986314296
11119916,1.8230694770
11123828,1.8035190582
11127732,1.7839686870
11131636,1.7741935253
11135564,1.7986314296
11139476,1.8768328666
11143396,2.0087976455
11147308,2.2287390232
11151220,2.5317692756
11155140,2.9032258987
11159060,3.2697947025
11162972,3.5141739845
11166904,3.4799609184
11170812,3.1964809894
11174728,2.7468230724
11178636,2.2336266040
11182548,1.7839686870
11186456,1.4369501113
11190372,1.2365591526
11194288,1.1876833438
11198212,1.2658846378
11202136,1.3587487936
11206056,1.4760508537
11209964,1.5738025665
11213876,1.6520038604
11217784,1.7155425548
11221704,1.7497556209
11225612,1.7644183635
11229524,1.7741935253
11233452,1.7839686870
11237368,1.8035190582
11241280,1.8279570579
11245192,1.8328446388
11249116,1.8328446388
11253048,1.8426198005
11256960,1.8621701240
11260868,1.8817204475
11264792,1.8866080284
11268700,1.8866080284
11272608,1.8963831901
11276516,1.9159335136
11280440,1.9354838371
11284360,1.9452590942
11288280,1.9452590942
11292200,1.9550342559
11296120,1.9745845794
11300040,1.9941349029
11303952,2.0039100646
11307856,1.9941349029
11311776,1.9990224838
11315684,2.0136852264
11319596,2.0381231307
11323500,2.0527858734
11327412,2.0625610351
11331324,2.0723361968
11335236,2.0918865203
11339148,2.1163244247
11343076,2.1358749866
11346996,2.1456501483
11350908,2.1603128910
11354828,2.1798632144
11358748,2.2043011188
11362652,2.2287390232
11366580,2.2336266040
11370476,2.2336266040
11374396,2.2482893466
11378316,2.2678396701
11382236,2.2922775745
11386156,2.2727272510
11390076,2.2678396701
11393988,2.2727272510
11397908,2.2825024127
11401828,2.2825024127
11405748,2.2727272510
11409660,2.2482893466
11413572,2.2287390232
11417484,2.2091886997
11421396,2.1652004718
11425316,2.1065492630
11429236,2.0332355499
11433152,1.9696969985
11437068,1.9208210945
11440984,1.8670577049
11444896,1.8035190582
11448808,1.7448680400
11452712,1.7008798122
11456612,1.6520038604
11460508,1.6275659561
11464436,1.5982404708
11468348,1.5689149856
11472268,1.5542521476
11476188,1.5591397285
11480108,1.5640274047
11484012,1.5591397285
11487940,1.5542521476
11491868,1.5542521476
11495788,1.5689149856
11499708,1.5884653091
11503612,1.5982404708
11507516,1.5982404708
11511432,1.6080156326
11515340,1.6324535369
11519268,1.6471162796
11523196,1.6568914413
11527116,1.6568914413
11531036,1.6666666030
11534948,1.6911046504
11538864,1.7106549739
11542780,1.7204301357
11546684,1.7204301357
11550592,1.7155425548
11554512,1.7253177165
11558440,1.7399804592
11562352,1.7497556209
11566272,1.7497556209
11570188,1.7399804592
11574104,1.7399804592
11578016,1.7448680400
11581920,1.7497556209
11585840,1.7448680400
11589736,1.7399804592
11593640,1.7497556209
11597556,1.7790811061
11601468,1.7741935253
11605396,1.7693059444
11609308,1.7693059444
11613228,1.7741935253
11617148,1.7790811061
11621072,1.7790811061
11624980,1.7888562679
11628900,1.7741935253
11632828,1.7790811061
11636732,1.7839686870
11640644,1.7986314296
11644572,1.8035190582
11648476,1.7937438488
11652404,1.7888562679
11656324,1.7986314296
11660244,1.8035190582
11664156,1.7986314296
11668084,1.7888562679
11672008,1.7888562679
11675924,1.7986314296
11679836,1.8132943153
11683756,1.8132943153
11687676,1.8035190582
11691596,1.8035190582
11695504,1.8084066390
11699412,1.8230694770
11703324,1.8328446388
11707248,1.8328446388
11711176,1.8377322196
11715100,1.8523949623
11719032,1.8719452857
11722948,1.8817204475
11726868,1.8719452857
11730792,1.8670577049
11734692,1.8768328666
11738616,1.8866080284
11742516,1.8963831901
11746440,1.9012707710
11750340,1.9110459327
11754264,1.9257086753
11758184,1.9501466751
11762104,1.9648094177
11766024,1.9696969985
11769936,1.9599218368
11773848,1.9648094177
11777768,1.9745845794
11781676,1.9696969985
11785596,1.9501466751
11789520,1.9159335136
11793444,1.8914956092
11797348,1.8817204475
11801272,1.8719452857
11805188,1.8523949623
11809108,1.8328446388
11813028,1.8035190582
11816932,1.7986314296
11820860,1.8035190582
11824772,1.8035190582
11828684,1.7986314296
11832604,1.7986314296
11836520,1.8084066390
11840420,1.8181818962
11844340,1.8132943153
11848272,1.8084066390
11852172,1.8035190582
11856084,1.8035190582
11860004,1.8084066390
11863900,1.8230694770
11867816,1.8719452857
11871736,1.9843597412
11875652,2.1847507953
11879572,2.4975562095
11883476,2.8347995758
11887396,3.1915934085
11891316,3.4652981758
11895244,3.5239491462
11899164,3.3137829303
11903080,2.8983383178
11906996,2.3753666877
11910916,1.8768328666
11914836,1.5102639198
11918756,1.3000977039
11922652,1.2170088291
11926568,1.2414467334
11930484,1.3245357275
11934412,1.4418377876
11938340,1.5640274047
11942252,1.6617790222
11946172,1.7057673931
11950092,1.7350928783
11954004,1.7595307826
11957924,1.7937438488
11961844,1.8132943153
11965772,1.8230694770
11969676,1.8230694770
11973588,1.8328446388
11977500,1.8523949623
11981432,1.8719452857
11985348,1.8768328666
11989268,1.8768328666
11993180,1.8866080284
11997096,1.9061583518
12001016,1.9208210945
12004928,1.9305962562
12008848,1.9305962562
12012768,1.9354838371
12016684,1.9501466751
12020600,1.9648094177
12024512,1.9648094177
12028432,1.9648094177
12032352,1.9648094177
12036272,1.9843597412
12040188,2.0087976455
12044092,2.0283479690
12047996,2.0087976455
12051900,2.0185728073
12055812,2.0332355499
12059724,2.0576734542
12063628,2.0723361968
12067540,2.0772237777
12071460,2.0869989395
12075372,2.1016616821
12079292,2.1309874057
12083196,2.1554253101
12087124,2.1798632144
12091044,2.1847507953
12094964,2.2140762805
12098876,2.2482893466
12102796,2.2727272510
12106700,2.2629520893
12110612,2.2629520893
12114524,2.2678396701
12118444,2.2825024127
12122364,2.2873899936
12126276,2.2776148319
12130196,2.2629520893
12134116,2.2531769275
12138044,2.2482893466
12141964,2.2385141849
12145884,2.2043011188
12149804,2.1554253101
12153716,2.1016616821
12157636,2.0576734542
12161548,2.0039100646
12165444,1.9403715133
12169376,1.8670577049
12173280,1.8084066390
12177180,1.7693059444
12181092,1.7204301357
12185016,1.6862169265
12188940,1.6373411178
12192864,1.6226783752
12196780,1.5982404708
12200684,1.5835777282
12204604,1.5689149856
12208516,1.5542521476
12212444,1.5493645668
12216368,1.5591397285
12220284,1.5786901473
12224204,1.5835777282
12228132,1.5835777282
12232056,1.5933528900
12235968,1.6080156326
12239884,1.6324535369
12243804,1.6520038604
12247708,1.6568914413
12251628,1.6617790222
12255548,1.6764417648
12259476,1.6959922313
12263400,1.7008798122
12267312,1.7008798122
12271232,1.7008798122
12275152,1.7155425548
12279080,1.7399804592
12282988,1.7546432018
12286904,1.7497556209
12290824,1.7399804592
12294736,1.7399804592
12298636,1.7546432018
12302548,1.7693059444
12306468,1.7644183635
12310380,1.7644183635
12314300,1.7693059444
12318212,1.7839686870
12322132,1.7986314296
12326060,1.7937438488
12329980,1.7888562679
12333900,1.7937438488
12337820,1.8035190582
12341736,1.8084066390
12345628,1.8035190582
12349524,1.7986314296
12353436,1.7937438488
12357356,1.8035190582
12361268,1.8132943153
12365200,1.8084066390
12369100,1.7986314296
12373028,1.7986314296
12376952,1.8084066390
12380852,1.8230694770
12384768,1.8279570579
12388680,1.8279570579
12392588,1.8181818962
12396500,1.8328446388
12400432,1.8572825431
12404360,1.8621701240
12408272,1.8572825431
12412200,1.8475073814
12416112,1.8523949623
12420032,1.8670577049
12423944,1.8719452857
12427864,1.8621701240
12431776,1.8475073814
12435688,1.8572825431
12439608,1.8719452857
12443516,1.8817204475
12447440,1.8719452857
12451360,1.8719452857
12455276,1.8866080284
12459192,1.9159335136
12463116,1.9305962562
12467032,1.9257086753
12470952,1.9208210945
12474864,1.9354838371
12478792,1.9599218368
12482712,1.9745845794
12486624,1.9794721603
12490536,1.9794721603
12494456,1.9941349029
12498364,2.0136852264
12502284,2.0136852264
12506200,1.9990224838
12510112,1.9696969985
12514032,1.9550342559
12517952,1.9501466751
12521880,1.9403715133
12525796,1.9110459327
12529712,1.8768328666
12533624,1.8475073814
12537536,1.8426198005
12541448,1.8426198005
12545360,1.8377322196
12549292,1.8181818962
12552196,1.8084066390
12557116,1.8181818962
12561048,1.8279570579
12564960,1.8328446388
12568876,1.8181818962
12572796,1.8181818962
12576712,1.8279570579
12580624,1.8279570579
12584532,1.8132943153
12588460,1.7986314296
12592388,1.8035190582
12596296,1.8621701240
12600208,1.9941349029
12604124,2.2091886997
12608036,2.5024437904
12611952,2.8592374801
12615868,3.2160313129
12619796,3.4946236610
12623700,3.5092864036
12627612,3.2600195407
12631516,2.8299119949
12635436,2.3118278980
12639360,1.8426198005
12643264,1.4907135963
12647180,1.2707722187
12651100,1.2072336673
12655020,1.2414467334
12658948,1.3489736318
12662872,1.4662756919
12666788,1.5640274047
12670700,1.6422286987
12674624,1.7008798122
12678532,1.7546432018
12682452,1.7839686870
12686364,1.7839686870
12690268,1.7888562679
12694188,1.7986314296
12698112,1.8181818962
12702036,1.8328446388
12705960,1.8426198005
12709872,1.8426198005
12713784,1.8572825431
12717704,1.8719452857
12721620,1.8914956092
12725532,1.8914956092
12729448,1.8866080284
12733356,1.8914956092
12737280,1.9061583518
12741200,1.9208210945
12745120,1.9257086753
12749040,1.9305962562
12752952,1.9354838371
12756872,1.9550342559
12760792,1.9696969985
12764704,1.9794721603
12768624,1.9843597412
12772544,1.9941349029
12776456,2.0234603881
12780364,2.0527858734
12784284,2.0674486160
12788196,2.0723361968
12792116,2.0772237777
12796036,2.0967741012
12799940,2.1114368438
12803868,2.1260998249
12807788,2.1407625675
12811700,2.1505377292
12815620,2.1749756336
12819532,2.2043011188
12823444,2.2238514423
12827364,2.2336266040
12831276,2.2482893466
12835196,2.2678396701
12839116,2.2922775745
12843036,2.3020527362
12846948,2.2971651554
12850868,2.2873899936
12854788,2.2873899936
12858700,2.2971651554
12862624,2.2922775745
12866532,2.2727272510
12870452,2.2385141849
12874372,2.2043011188
12878284,2.1603128910
12882196,2.1163244247
12886116,2.0527858734
12890032,1.9843597412
12893960,1.9159335136
12897888,1.8621701240
12901800,1.8084066390
12905696,1.7497556209
12909612,1.6959922313
12913524,1.6520038604
12917428,1.6324535369
12921356,1.6177907943
12925276,1.5982404708
12929188,1.5786901473
12933100,1.5640274047
12937012,1.5591397285
12940940,1.5689149856
12944860,1.5738025665
12948780,1.5689149856
12952692,1.5786901473
12956604,1.5982404708
12960508,1.6177907943
12964428,1.6324535369
12968348,1.6324535369
12972268,1.6324535369
12976188,1.6471162796
12980112,1.6715541839
12984036,1.6764417648
12987956,1.6764417648
12991880,1.6715541839
12995804,1.6813293457
12999724,1.7008798122
13003628,1.7204301357
13007544,1.7253177165
13011472,1.7253177165
13015396,1.7350928783
13019316,1.7546432018
13023228,1.7595307826
13027152,1.7497556209
13031072,1.7448680400
13034972,1.7595307826
13038892,1.7595307826
13042812,1.7741935253
13046724,1.7790811061
13050628,1.7595307826
13054540,1.7595307826
13058460,1.7741935253
13062388,1.7888562679
13066300,1.7741935253
13070220,1.7693059444
13074132,1.7693059444
13078044,1.7839686870
13081964,1.7937438488
13085884,1.7937438488
13089812,1.7839686870
13093716,1.7741935253
13097636,1.7839686870
13101548,1.7937438488
13105476,1.7937438488
13109408,1.7888562679
13113320,1.7888562679
13117236,1.8035190582
13121148,1.8181818962
13125080,1.8181818962
13129000,1.8084066390
13132892,1.7986314296
13136804,1.8035190582
13140708,1.8181818962
13144632,1.8181818962
13148548,1.8181818962
13152472,1.8084066390
13156380,1.8132943153
13160304,1.8279570579
13164224,1.8377322196
13168140,1.8328446388
13172064,1.8279570579
13175980,1.8523949623
13179908,1.8572825431
13183832,1.8670577049
13187744,1.8719452857
13191656,1.8670577049
13195560,1.8621701240
13199468,1.8817204475
13203384,1.9012707710
13207292,1.9110459327
13211212,1.9110459327
13215136,1.9208210945
13219048,1.9403715133
13222960,1.9501466751
13226880,1.9452590942
13230792,1.9305962562
13234704,1.9159335136
13238628,1.9159335136
13242552,1.9012707710
13246452,1.8768328666
13250376,1.8426198005
13254288,1.8279570579
13258196,1.8035190582
13262108,1.7986314296
13266020,1.7839686870
13269932,1.7741935253
13273860,1.7693059444
13277772,1.7839686870
13281676,1.7937438488
13285604,1.7937438488
13289520,1.7888562679
13293436,1.7839686870
13297348,1.7937438488
13301280,1.8084066390
13305184,1.8035190582
13309100,1.7888562679
13313020,1.7741935253
13316940,1.7888562679
13320864,1.8426198005
13324776,1.9550342559
13328684,2.1407625675
13332596,2.4242424964
13336500,2.7859237194
13340428,3.1671555042
13344348,3.4750733375
13348268,3.5337243080
13352180,3.3333332538
13356104,2.9276638031
13360020,2.4242424964
13363944,1.9452590942
13367852,1.5395894050
13371756,1.2903225421
13375668,1.2023460865
13379564,1.2365591526
13383484,1.3245357275
13387416,1.4369501113
13391332,1.5347018241
13395256,1.6226783752
13399184,1.6911046504
13403084,1.7350928783
13407004,1.7546432018
13410924,1.7644183635
13414844,1.7790811061
13418756,1.8035190582
13422656,1.8279570579
13426560,1.8279570579
13430472,1.8279570579
13434380,1.8328446388
13438300,1.8523949623
13442232,1.8670577049
13446136,1.8719452857
13450056,1.8719452857
13453980,1.8768328666
13457900,1.8914956092
13461820,1.9110459327
13465732,1.9159335136
13469648,1.9208210945
13473552,1.9257086753
13477472,1.9403715133
13481392,1.9599218368
13485312,1.9696969985
13489220,1.9696969985
13493136,1.9745845794
13497056,1.9941349029
13500972,2.0136852264
13504892,2.0283479690
13508796,2.0430107116
13512692,2.0381231307
13516604,2.0576734542
13520516,2.0772237777
13524428,2.0869989395
13528340,2.0967741012
13532244,2.1065492630
13536156,2.1309874057
13540068,2.1603128910
13543980,2.1700880527
13547884,2.1798632144
13551812,2.1896383762
13555732,2.2043011188
13559644,2.2287390232
13563556,2.2385141849
13567484,2.2336266040
13571396,2.2287390232
13575316,2.2287390232
13579228,2.2385141849
13583148,2.2336266040
13587060,2.2189638614
13590988,2.1945259571
13594916,2.1700880527
13598820,2.1456501483
13602724,2.1065492630
13606636,2.0478982925
13610544,1.9843597412
13614472,1.9159335136
13618400,1.8523949623
13622320,1.7986314296
13626236,1.7350928783
13630156,1.6764417648
13634076,1.6177907943
13637996,1.5786901473
13641916,1.5542521476
13645844,1.5298142433
13649756,1.5004887580
13653656,1.4809384346
13657568,1.4760508537
13661480,1.4809384346
13665392,1.4809384346
13669304,1.4760508537
13673216,1.4760508537
13677128,1.4809384346
13681044,1.5053763389
13684956,1.5200390815
13688868,1.5249266624
13692788,1.5347018241
13696700,1.5591397285
13700628,1.5786901473
13704544,1.5933528900
13708464,1.5933528900
13712368,1.5933528900
13716280,1.6129032135
13720208,1.6226783752
13724132,1.6422286987
13728052,1.6422286987
13731972,1.6422286987
13735884,1.6471162796
13739812,1.6617790222
13743732,1.6666666030
13747648,1.6764417648
13751568,1.6715541839
13755484,1.6813293457
13759408,1.7008798122
13763328,1.7155425548
13767256,1.7008798122
13771164,1.6959922313
13775084,1.6959922313
13779004,1.7057673931
13782928,1.7008798122
13786836,1.7057673931
13790756,1.7057673931
13794668,1.6959922313
13798580,1.7057673931
13801476,1.7155425548
13806416,1.7155425548
13810336,1.7106549739
13814256,1.7106549739
13818176,1.7155425548
13822104,1.7155425548
13826024,1.7155425548
13829952,1.7057673931
13833868,1.7057673931
13837792,1.7155425548
13841708,1.7204301357
13845620,1.7253177165
13849536,1.7204301357
13853452,1.7204301357
13857368,1.7302052974
13861280,1.7497556209
13865196,1.7546432018
13869112,1.7448680400
13873008,1.7399804592
13876928,1.7399804592
13880848,1.7497556209
13884764,1.7546432018
13888676,1.7595307826
13892580,1.7644183635
13896500,1.7741935253
13900432,1.7888562679
13904348,1.8035190582
13908260,1.7986314296
13912188,1.8132943153
13916108,1.8328446388
13920032,1.8621701240
13923944,1.8719452857
13927864,1.8719452857
13931784,1.8719452857
13935692,1.8768328666
13939600,1.8963831901
13943516,1.9110459327
13947440,1.9061583518
13951360,1.8866080284
13955272,1.8670577049
13959180,1.8523949623
13963100,1.8328446388
13967028,1.8035190582
13970948,1.7693059444
13974864,1.7448680400
13978764,1.7350928783
13982668,1.7350928783
13986584,1.7302052974
13990492,1.7204301357
13994408,1.7106549739
13998328,1.7204301357
14002236,1.7350928783
14006152,1.7302052974
14010072,1.7204301357
14013992,1.7155425548
14017916,1.7204301357
14021840,1.7302052974
14025748,1.7302052974
14029652,1.7155425548
14033568,1.7106549739
14037488,1.7448680400
14041392,1.8377322196
14045320,1.9892473220
14049228,2.2238514423
14053156,2.5464320182
14057080,2.9178886413
14061004,3.2697947025
14064920,3.4604105949
14068828,3.3675463199
14072740,3.0449657440
14076652,2.5806450843
14080556,2.0527858734
14084480,1.6226783752
14088404,1.3294233083
14092320,1.1534701585
14096224,1.1339198350
14100148,1.2072336673
14104068,1.3147605657
14107988,1.4173997879
14111916,1.5004887580
14115812,1.5689149856
14119728,1.6129032135
14123652,1.6422286987
14127564,1.6568914413
14131488,1.6715541839
14135404,1.6959922313
14139328,1.7155425548
14143244,1.7350928783
14147168,1.7399804592
14151088,1.7448680400
14154992,1.7497556209
14158900,1.7693059444
14162812,1.7839686870
14166724,1.7986314296
14170652,1.8132943153
14174572,1.8181818962
14178500,1.8328446388
14182420,1.8475073814
14186332,1.8523949623
14190256,1.8426198005
14194168,1.8475073814
14198088,1.8572825431
14202012,1.8768328666
14205928,1.8866080284
14209840,1.9012707710
14213740,1.8914956092
14217660,1.9061583518
14221576,1.9257086753
14225488,1.9452590942
14229400,1.9599218368
14233328,1.9745845794
14237248,1.9941349029
14241164,2.0234603881
14245076,2.0381231307
14248992,2.0478982925
14252900,2.0576734542
14256820,2.0821113586
14260732,2.1114368438
14264660,2.1358749866
14268580,2.1407625675
14272492,2.1456501483
14276412,2.1554253101
14280340,2.1798632144
14284268,2.1896383762
14288196,2.1896383762
14292116,2.1847507953
14296028,2.1896383762
14299948,2.1945259571
14303876,2.1945259571
14307804,2.1700880527
14311708,2.1456501483
14315620,2.1163244247
14319532,2.0869989395
14323444,2.0430107116
14327360,1.9843597412
14331284,1.9110459327
14335208,1.8426198005
14339120,1.7839686870
14343028,1.7350928783
14346948,1.6764417648
14350880,1.6226783752
14354804,1.5786901473
14358716,1.5493645668
14362644,1.5249266624
14366556,1.5053763389
14370480,1.4809384346
14374396,1.4711632728
14378328,1.4711632728
14382256,1.4809384346
14386168,1.4907135963
14390088,1.4907135963
14394008,1.4956011772
14397932,1.5102639198
14401852,1.5347018241
14405772,1.5493645668
14409684,1.5591397285
14413604,1.5689149856
14417524,1.5884653091
14421444,1.6031280517
14425368,1.6080156326
14429280,1.6129032135
14433200,1.6226783752
14437124,1.6373411178
14441052,1.6568914413
14444980,1.6666666030
14448896,1.6715541839
14452816,1.6715541839
14456724,1.6813293457
14460652,1.6959922313
14464564,1.7057673931
14468488,1.7008798122
14472400,1.7008798122
14476308,1.7106549739
14480224,1.7155425548
14484148,1.7204301357
14488064,1.7253177165
14491992,1.7155425548
14495920,1.7106549739
14499832,1.7253177165
14503752,1.7302052974
14507668,1.7302052974
14511572,1.7057673931
14515496,1.7008798122
14519408,1.7106549739
14523320,1.7204301357
14527232,1.7204301357
14531152,1.7106549739
14535072,1.7155425548
14539000,1.7253177165
14542924,1.7350928783
14546840,1.7302052974
14550752,1.7253177165
14554672,1.7253177165
14558588,1.7350928783
14562512,1.7399804592
14566428,1.7350928783
14570336,1.7302052974
14574252,1.7350928783
14578176,1.7497556209
14582092,1.7644183635
14586020,1.7644183635
14589940,1.7546432018
14593864,1.7497556209
14597780,1.7546432018
14601692,1.7741935253
14605612,1.7839686870
14609524,1.7790811061
14613428,1.7839686870
14617340,1.7986314296
14621260,1.8181818962
14625192,1.8279570579
14629112,1.8279570579
14633024,1.8279570579
14636936,1.8426198005
14640848,1.8719452857
14644760,1.8866080284
14648668,1.8866080284
14652580,1.8914956092
14656496,1.9061583518
14660416,1.9159335136
14664344,1.9159335136
14668268,1.8914956092
14672184,1.8621701240
14676104,1.8475073814
14680016,1.8377322196
14683944,1.8181818962
14687868,1.7888562679
14691788,1.7546432018
14695704,1.7399804592
14699604,1.7350928783
14703516,1.7350928783
14707440,1.7253177165
14711364,1.7204301357
14715288,1.7204301357
14719208,1.7302052974
14723120,1.7448680400
14727020,1.7546432018
14730944,1.7497556209
14734864,1.7399804592
14738784,1.7497556209
14742692,1.7741935253
14746608,1.7448680400
14750512,1.7448680400
14754412,1.7790811061
14758328,1.8719452857
14762244,2.0478982925
14766148,2.3069403171
14770052,2.6539590358
14773964,3.0205278396
14777876,3.3528835773
14781804,3.5288367271
14785728,3.3724339008
14789620,3.0107526779
14793532,2.5024437904
14797448,1.9941349029
14801364,1.5835777282
14805292,1.3049852848
14809208,1.1730204820
14813112,1.1730204820
14817028,1.2512218952
14820956,1.3636363744
14824888,1.4809384346
14828804,1.5591397285
14832712,1.6129032135
14836620,1.6568914413
14840540,1.6959922313
14844464,1.7155425548
14848388,1.7204301357
14852312,1.7302052974
14856220,1.7497556209
14860132,1.7644183635
14864052,1.7888562679
14867972,1.7937438488
14871896,1.7888562679
14875820,1.7986314296
14879732,1.8181818962
14883660,1.8377322196
14887580,1.8328446388
14891512,1.8377322196
14895440,1.8475073814
14899368,1.8670577049
14903268,1.8817204475
14907192,1.8866080284
14911104,1.8963831901
14915024,1.9012707710
14918936,1.9257086753
14922848,1.9452590942
14926752,1.9501466751
14930676,1.9501466751
14934592,1.9501466751
14938512,1.9648094177
14942432,1.9794721603
14946356,1.9941349029
14950264,1.9990224838
14954180,2.0136852264
14958100,2.0381231307
14962012,2.0625610351
14965932,2.0821113586
14969844,2.0869989395
14973748,2.1016616821
14977676,2.1260998249
14981580,2.1554253101
14985508,2.1798632144
14989436,2.1896383762
14993356,2.1945259571
14997284,2.2091886997
15001204,2.2287390232
15005124,2.2336266040
15009044,2.2189638614
15012956,2.1994135379
15016876,2.1945259571
15020804,2.1945259571
15024724,2.1847507953
15028644,2.1554253101
15032556,2.1114368438
15036476,2.0723361968
15040388,2.0332355499
15044304,1.9794721603
15048224,1.9159335136
15052152,1.8426198005
15056068,1.7741935253
15059996,1.7204301357
15063908,1.6666666030
15067828,1.6177907943
15071740,1.5689149856
15075668,1.5298142433
15079588,1.5102639198
15083500,1.5053763389
15087424,1.4809384346
15091344,1.4662756919
15095264,1.4662756919
15099180,1.4711632728
15103112,1.4858260154
15107032,1.4858260154
15110952,1.4809384346
15114872,1.4858260154
15118780,1.5053763389
15122692,1.5347018241
15126604,1.5395894050
15130508,1.5444769859
15134428,1.5444769859
15138348,1.5542521476
15142276,1.5738025665
15146196,1.5786901473
15150116,1.5786901473
15154028,1.5786901473
15157952,1.5933528900
15161872,1.6129032135
15165800,1.6226783752
15169720,1.6226783752
15173628,1.6275659561
15177556,1.6422286987
15181484,1.6617790222
15185404,1.6666666030
15189316,1.6666666030
15193228,1.6666666030
15197140,1.6764417648
15201060,1.6959922313
15204984,1.7106549739
15208904,1.7057673931
15212820,1.6959922313
15216736,1.6862169265
15220652,1.6959922313
15224568,1.7008798122
15228476,1.7057673931
15232408,1.7008798122
15236320,1.7008798122
15240228,1.7106549739
15244144,1.7106549739
15248060,1.7057673931
15251980,1.6959922313
15255908,1.6959922313
15259836,1.7057673931
15263756,1.7106549739
15267668,1.7057673931
15271592,1.7008798122
15275508,1.7057673931
15279440,1.7253177165
15283376,1.7399804592
15287288,1.7399804592
15291208,1.7302052974
15295128,1.7253177165
15299052,1.7350928783
15302976,1.7448680400
15306888,1.7448680400
15310784,1.7399804592
15314696,1.7497556209
15318604,1.7595307826
15322524,1.7839686870
15326444,1.7937438488
15330364,1.7986314296
15334284,1.7986314296
15338216,1.8181818962
15342144,1.8279570579
15346064,1.8475073814
15349980,1.8523949623
15353908,1.8572825431
15357832,1.8621701240
15361740,1.8817204475
15365660,1.8914956092
15369576,1.9012707710
15373488,1.8866080284
15377388,1.8768328666
15381312,1.8719452857
15385240,1.8621701240
15389160,1.8377322196
15393084,1.8132943153
15397016,1.8084066390
15400916,1.7790811061
15404828,1.7644183635
15408740,1.7350928783
15412660,1.7204301357
15416568,1.7155425548
15420488,1.7253177165
15424408,1.7302052974
15428316,1.7204301357
15432240,1.7106549739
15436160,1.7057673931
15440080,1.7155425548
15444004,1.7253177165
15447928,1.7302052974
15451844,1.7204301357
15455760,1.7155425548
15459684,1.7204301357
15463600,1.7350928783
15467508,1.7790811061
15471420,1.8768328666
15475340,2.0674486160
15479252,2.3655912876
15483184,2.7321603298
15487100,3.1133918762
15491020,3.3968720436
15494940,3.4750733375
15498860,3.2795698642
15502772,2.8934507369
15506692,2.3558161258
15510608,1.8523949623
15514528,1.4613881111
15518452,1.2218964099
15522368,1.1485825777
15526292,1.1632453203
15530212,1.2463343143
15534132,1.3489736318
15538056,1.4565005302
15541964,1.5591397285
15545888,1.6129032135
15549812,1.6568914413
15553736,1.6715541839
15557660,1.7008798122
15561568,1.7302052974
15565480,1.7302052974
15569392,1.7399804592
15573312,1.7497556209
15577228,1.7595307826
15581140,1.7790811061
15585052,1.7937438488
15588972,1.7937438488
15592892,1.7937438488
15596812,1.8035190582
15600708,1.8230694770
15604616,1.8475073814
15608532,1.8523949623
15612464,1.8572825431
15616392,1.8621701240
15620300,1.8817204475
15624220,1.8963831901
15628136,1.8963831901
15632056,1.9012707710
15635968,1.9208210945
15639880,1.9305962562
15643792,1.9452590942
15647696,1.9599218368
15651616,1.9648094177
15655536,1.9794721603
15659452,2.0039100646
15663356,2.0332355499
15667268,2.0430107116
15671172,2.0478982925
15675092,2.0576734542
15679012,2.0869989395
15682924,2.1212120056
15686844,2.1505377292
15690748,2.1456501483
15694668,2.1554253101
15698580,2.1749756336
15702508,2.2043011188
15706420,2.2189638614
15710340,2.2140762805
15714252,2.2140762805
15718172,2.2140762805
15722084,2.2287390232
15726004,2.2287390232
15729924,2.2140762805
15733836,2.1945259571
15737748,2.1798632144
15741668,2.1652004718
15745572,2.1309874057
15749484,2.0772237777
15753404,2.0136852264
15757324,1.9550342559
15761236,1.8963831901
15765160,1.8377322196
15769084,1.7644183635
15773016,1.7008798122
15776932,1.6471162796
15780856,1.6080156326
15784756,1.5786901473
15788676,1.5347018241
15792592,1.4956011772
15796520,1.4858260154
15800432,1.4760508537
15804336,1.4662756919
15808252,1.4613881111
15812184,1.4516129493
15816112,1.4662756919
15820032,1.4760508537
15823936,1.4907135963
15827852,1.5053763389
15831764,1.5053763389
15835684,1.5151515007
15839596,1.5347018241
15843516,1.5542521476
15847444,1.5591397285
15851364,1.5689149856
15855284,1.5786901473
15859204,1.5982404708
15863120,1.6226783752
15867044,1.6373411178
15870964,1.6373411178
15874892,1.6373411178
15878820,1.6471162796
15882740,1.6617790222
15886660,1.6715541839
15890580,1.6666666030
15894492,1.6666666030
15898404,1.6764417648
15902332,1.6911046504
15906248,1.7008798122
15910156,1.6959922313
15914076,1.6911046504
15917988,1.6959922313
15921916,1.7057673931
15925848,1.7106549739
15929760,1.7057673931
15933676,1.7008798122
15937580,1.6959922313
15941504,1.7106549739
